,0,1,2,3
683,2022-12-03,12:00:00,49.599998474121094,0.04815533832438941
684,2022-12-03,11:00:00,54.79999923706055,0.053203882754427716
685,2022-12-03,10:00:00,267.8999938964844,0.26009708145289745
686,2022-12-03,09:00:00,89.69999694824219,0.08708737567790503
687,2022-12-03,08:00:00,7.5,0.007281553398058253
688,2022-12-03,07:00:00,0.0,0.0
689,2022-12-03,06:00:00,0.0,0.0
690,2022-12-03,05:00:00,0.0,0.0
691,2022-12-03,04:00:00,0.0,0.0
692,2022-12-03,03:00:00,0.0,0.0
693,2022-12-03,02:00:00,0.0,0.0
694,2022-12-03,01:00:00,0.0,0.0
695,2022-12-03,00:00:00,0.0,0.0
696,2022-12-02,23:00:00,0.0,0.0
697,2022-12-02,22:00:00,0.0,0.0
698,2022-12-02,21:00:00,0.0,0.0
699,2022-12-02,20:00:00,0.0,0.0
700,2022-12-02,19:00:00,0.0,0.0
701,2022-12-02,18:00:00,0.0,0.0
702,2022-12-02,17:00:00,0.5,0.0004854368932038835
703,2022-12-02,16:00:00,168.60000610351562,0.16368932631409283
704,2022-12-02,15:00:00,347.5,0.33737864077669905
705,2022-12-02,14:00:00,413.20001220703125,0.40116506039517597
706,2022-12-02,13:00:00,484.1000061035156,0.4700000059257433
707,2022-12-02,12:00:00,466.29998779296875,0.4527184347504551
708,2022-12-02,11:00:00,424.29998779296875,0.41194173572132886
709,2022-12-02,10:00:00,281.79998779296875,0.27359222115822207
710,2022-12-02,09:00:00,86.9000015258789,0.08436893352027078
711,2022-12-02,08:00:00,5.599999904632568,0.005436893111293755
712,2022-12-02,07:00:00,0.0,0.0
713,2022-12-02,06:00:00,0.0,0.0
714,2022-12-02,05:00:00,0.0,0.0
715,2022-12-02,04:00:00,0.0,0.0
716,2022-12-02,03:00:00,0.0,0.0
717,2022-12-02,02:00:00,0.0,0.0
718,2022-12-02,01:00:00,0.0,0.0
719,2022-12-02,00:00:00,0.0,0.0
720,2022-12-01,23:00:00,0.0,0.0
721,2022-12-01,22:00:00,0.0,0.0
722,2022-12-01,21:00:00,0.0,0.0
723,2022-12-01,20:00:00,0.0,0.0
724,2022-12-01,19:00:00,0.0,0.0
725,2022-12-01,18:00:00,0.0,0.0
726,2022-12-01,17:00:00,0.699999988079071,0.0006796116389117194
727,2022-12-01,16:00:00,165.60000610351562,0.16077670495486954
728,2022-12-01,15:00:00,339.29998779296875,0.3294174638766687
729,2022-12-01,14:00:00,402.79998779296875,0.39106794931356187
730,2022-12-01,13:00:00,470.0,0.4563106796116505
731,2022-12-01,12:00:00,451.3999938964844,0.4382524212587227
732,2022-12-01,11:00:00,410.3999938964844,0.39844659601600424
733,2022-12-01,10:00:00,272.6000061035156,0.2646602001005006
734,2022-12-01,09:00:00,84.4000015258789,0.08194174905425136
735,2022-12-01,08:00:00,5.800000190734863,0.005631068146344527
736,2022-12-01,07:00:00,0.0,0.0
737,2022-12-01,06:00:00,0.0,0.0
738,2022-12-01,05:00:00,0.0,0.0
739,2022-12-01,04:00:00,0.0,0.0
740,2022-12-01,03:00:00,0.0,0.0
741,2022-12-01,02:00:00,0.0,0.0
742,2022-12-01,01:00:00,0.0,0.0
743,2022-12-01,00:00:00,0.0,0.0
2760,2022-09-07,23:00:00,0.0,0.0
2761,2022-09-07,22:00:00,0.0,0.0
2762,2022-09-07,21:00:00,0.0,0.0
2763,2022-09-07,20:00:00,0.0,0.0
2764,2022-09-07,19:00:00,0.0,0.0
2765,2022-09-07,18:00:00,100.30000305175781,0.0973786437395707
2766,2022-09-07,17:00:00,297.6000061035156,0.2889320447606948
2767,2022-09-07,16:00:00,295.8999938964844,0.28728154747231494
2768,2022-09-07,15:00:00,425.0984802246094,0.41271697109185373
2769,2022-09-07,14:00:00,454.3457946777344,0.44111242201721784
2770,2022-09-07,13:00:00,589.3568115234375,0.5721910791489685
2771,2022-09-07,12:00:00,416.84637451171875,0.4047052179725425
2772,2022-09-07,11:00:00,361.39154052734375,0.3508655733275182
2773,2022-09-07,10:00:00,545.6619262695312,0.5297688604558556
2774,2022-09-07,09:00:00,190.60000610351562,0.1850485496150637
2775,2022-09-07,08:00:00,255.6999969482422,0.24825242422159435
2776,2022-09-07,07:00:00,18.600000381469727,0.018058252797543424
2777,2022-09-07,06:00:00,0.0,0.0
2778,2022-09-07,05:00:00,0.0,0.0
2779,2022-09-07,04:00:00,0.0,0.0
2780,2022-09-07,03:00:00,0.0,0.0
2781,2022-09-07,02:00:00,0.0,0.0
2782,2022-09-07,01:00:00,0.0,0.0
2783,2022-09-07,00:00:00,0.0,0.0
2784,2022-09-06,23:00:00,0.0,0.0
2785,2022-09-06,22:00:00,0.0,0.0
2786,2022-09-06,21:00:00,0.0,0.0
2787,2022-09-06,20:00:00,0.0,0.0
2788,2022-09-06,19:00:00,0.0,0.0
2789,2022-09-06,18:00:00,121.5999984741211,0.11805825094574864
2790,2022-09-06,17:00:00,380.3999938964844,0.36932038242377124
2791,2022-09-06,16:00:00,501.79998779296875,0.4871844541679308
2792,2022-09-06,15:00:00,702.7745971679688,0.682305434143659
2793,2022-09-06,14:00:00,774.5164184570312,0.7519576878223604
2794,2022-09-06,13:00:00,854.1129150390625,0.82923583984375
2795,2022-09-06,12:00:00,844.0597534179688,0.8194754887553095
2796,2022-09-06,11:00:00,805.6385498046875,0.7821733493249393
2797,2022-09-06,10:00:00,660.22607421875,0.6409961885618932
2798,2022-09-06,09:00:00,104.4000015258789,0.1013592247824067
2799,2022-09-06,08:00:00,56.20000076293945,0.054563107536834424
2800,2022-09-06,07:00:00,0.0,0.0
2801,2022-09-06,06:00:00,0.0,0.0
2802,2022-09-06,05:00:00,0.0,0.0
2803,2022-09-06,04:00:00,0.0,0.0
2804,2022-09-06,03:00:00,0.0,0.0
2805,2022-09-06,02:00:00,0.0,0.0
2806,2022-09-06,01:00:00,0.0,0.0
2807,2022-09-06,00:00:00,0.0,0.0
2808,2022-09-05,23:00:00,0.0,0.0
2809,2022-09-05,22:00:00,0.0,0.0
2810,2022-09-05,21:00:00,0.0,0.0
2811,2022-09-05,20:00:00,0.0,0.0
2812,2022-09-05,19:00:00,0.0,0.0
2813,2022-09-05,18:00:00,159.10000610351562,0.15446602534321904
2814,2022-09-05,17:00:00,286.20001220703125,0.2778640895213896
2815,2022-09-05,16:00:00,525.0,0.5097087378640777
2816,2022-09-05,15:00:00,714.311279296875,0.693506096404733
2817,2022-09-05,14:00:00,782.1836547851562,0.7594016065875303
2818,2022-09-05,13:00:00,854.5613403320312,0.8296712042058556
2819,2022-09-05,12:00:00,838.884765625,0.8144512287621359
2820,2022-09-05,11:00:00,797.6536254882812,0.7744209956196906
2821,2022-09-05,10:00:00,651.9353637695312,0.6329469551160497
2822,2022-09-05,09:00:00,190.10000610351562,0.18456311272185982
2823,2022-09-05,08:00:00,55.599998474121094,0.05398058104283601
2824,2022-09-05,07:00:00,3.599999904632568,0.003495145538478221
2825,2022-09-05,06:00:00,0.0,0.0
2826,2022-09-05,05:00:00,0.0,0.0
2827,2022-09-05,04:00:00,0.0,0.0
2828,2022-09-05,03:00:00,0.0,0.0
2829,2022-09-05,02:00:00,0.0,0.0
2830,2022-09-05,01:00:00,0.0,0.0
2831,2022-09-05,00:00:00,0.0,0.0
2832,2022-09-04,23:00:00,0.0,0.0
2833,2022-09-04,22:00:00,0.0,0.0
2834,2022-09-04,21:00:00,0.0,0.0
2835,2022-09-04,20:00:00,0.0,0.0
2836,2022-09-04,19:00:00,0.0,0.0
2837,2022-09-04,18:00:00,136.10000610351562,0.13213592825584042
2838,2022-09-04,17:00:00,253.0,0.24563106796116504
2839,2022-09-04,16:00:00,525.378173828125,0.5100758969205097
2840,2022-09-04,15:00:00,719.6306762695312,0.6986705594849818
2841,2022-09-04,14:00:00,789.395263671875,0.7664031686134709
2842,2022-09-04,13:00:00,817.6843872070312,0.7938683370942051
2843,2022-09-04,12:00:00,310.74835205078125,0.3016974291755158
2844,2022-09-04,11:00:00,797.5464477539062,0.7743169395668993
2845,2022-09-04,10:00:00,578.8298950195312,0.5619707718636225
2846,2022-09-04,09:00:00,139.60000610351562,0.1355339865082676
2847,2022-09-04,08:00:00,66.0999984741211,0.06417475580011757
2848,2022-09-04,07:00:00,17.200000762939453,0.016699029866931506
2849,2022-09-04,06:00:00,0.0,0.0
2850,2022-09-04,05:00:00,0.0,0.0
2851,2022-09-04,04:00:00,0.0,0.0
2852,2022-09-04,03:00:00,0.0,0.0
2853,2022-09-04,02:00:00,0.0,0.0
2854,2022-09-04,01:00:00,0.0,0.0
2855,2022-09-04,00:00:00,0.0,0.0
2856,2022-09-03,23:00:00,0.0,0.0
2857,2022-09-03,22:00:00,0.0,0.0
2858,2022-09-03,21:00:00,0.0,0.0
2859,2022-09-03,20:00:00,0.0,0.0
2860,2022-09-03,19:00:00,0.0,0.0
2861,2022-09-03,18:00:00,162.89999389648438,0.1581553338800819
2862,2022-09-03,17:00:00,291.79998779296875,0.28330095902229974
2863,2022-09-03,16:00:00,535.2999877929688,0.519708726012591
2864,2022-09-03,15:00:00,728.142578125,0.706934541868932
2865,2022-09-03,14:00:00,797.6922607421875,0.7744585055749393
2866,2022-09-03,13:00:00,874.03564453125,0.8485782956614077
2867,2022-09-03,12:00:00,856.4423828125,0.8314974590412622
2868,2022-09-03,11:00:00,813.3987426757812,0.7897075171609527
2869,2022-09-03,10:00:00,665.0618286132812,0.6456910957410498
2870,2022-09-03,09:00:00,451.0,0.43786407766990293
2871,2022-09-03,08:00:00,326.6000061035156,0.31708738456652
2872,2022-09-03,07:00:00,74.69999694824219,0.07252426888178853
2873,2022-09-03,06:00:00,0.0,0.0
2874,2022-09-03,05:00:00,0.0,0.0
2875,2022-09-03,04:00:00,0.0,0.0
2876,2022-09-03,03:00:00,0.0,0.0
2877,2022-09-03,02:00:00,0.0,0.0
2878,2022-09-03,01:00:00,0.0,0.0
2879,2022-09-03,00:00:00,0.0,0.0
2880,2022-09-02,23:00:00,0.0,0.0
2881,2022-09-02,22:00:00,0.0,0.0
2882,2022-09-02,21:00:00,0.0,0.0
2883,2022-09-02,20:00:00,0.0,0.0
2884,2022-09-02,19:00:00,0.0,0.0
2885,2022-09-02,18:00:00,173.10000610351562,0.1680582583529278
2886,2022-09-02,17:00:00,298.8999938964844,0.2901941688315382
2887,2022-09-02,16:00:00,300.3999938964844,0.29165047951114986
2888,2022-09-02,15:00:00,406.7928466796875,0.3949445113395024
2889,2022-09-02,14:00:00,761.34326171875,0.7391682152609224
2890,2022-09-02,13:00:00,864.0054931640625,0.8388402846253034
2891,2022-09-02,12:00:00,763.4933471679688,0.7412556768621056
2892,2022-09-02,11:00:00,599.70263671875,0.5822355696298543
2893,2022-09-02,10:00:00,298.6427917480469,0.2899444580078125
2894,2022-09-02,09:00:00,91.80880737304688,0.08913476443985134
2895,2022-09-02,08:00:00,27.525915145874023,0.026724189462013614
2896,2022-09-02,07:00:00,0.0,0.0
2897,2022-09-02,06:00:00,0.0,0.0
2898,2022-09-02,05:00:00,0.0,0.0
2899,2022-09-02,04:00:00,0.0,0.0
2900,2022-09-02,03:00:00,0.0,0.0
2901,2022-09-02,02:00:00,0.0,0.0
2902,2022-09-02,01:00:00,0.0,0.0
2903,2022-09-02,00:00:00,0.0,0.0
2904,2022-09-01,23:00:00,0.0,0.0
2905,2022-09-01,22:00:00,0.0,0.0
2906,2022-09-01,21:00:00,0.0,0.0
2907,2022-09-01,20:00:00,0.0,0.0
2908,2022-09-01,19:00:00,0.0,0.0
2909,2022-09-01,18:00:00,162.89999389648438,0.1581553338800819
2910,2022-09-01,17:00:00,247.1999969482422,0.23999999703712835
2911,2022-09-01,16:00:00,490.72149658203125,0.4764286374582828
2912,2022-09-01,15:00:00,674.5994262695312,0.6549508992908071
2913,2022-09-01,14:00:00,750.0875854492188,0.7282403742225425
2914,2022-09-01,13:00:00,848.7447509765625,0.8240240300743326
2915,2022-09-01,12:00:00,855.9366455078125,0.8310064519493325
2916,2022-09-01,11:00:00,813.2035522460938,0.7895180118894114
2917,2022-09-01,10:00:00,667.1511840820312,0.6477195961961468
2918,2022-09-01,09:00:00,455.0328063964844,0.44177942368590717
2919,2022-09-01,08:00:00,166.0,0.16116504854368932
2920,2022-09-01,07:00:00,67.9000015258789,0.06592233157852322
2921,2022-09-01,06:00:00,0.0,0.0
2922,2022-09-01,05:00:00,0.0,0.0
2923,2022-09-01,04:00:00,0.0,0.0
2924,2022-09-01,03:00:00,0.0,0.0
2925,2022-09-01,02:00:00,0.0,0.0
2926,2022-09-01,01:00:00,0.0,0.0
2927,2022-09-01,00:00:00,0.0,0.0
4968,2022-06-07,23:00:00,0.0,0.0
4969,2022-06-07,22:00:00,0.0,0.0
4970,2022-06-07,21:00:00,0.0,0.0
4971,2022-06-07,20:00:00,0.5,0.0004854368932038835
4972,2022-06-07,19:00:00,68.0999984741211,0.0661165033729331
4973,2022-06-07,18:00:00,309.20001220703125,0.3001941866087682
4974,2022-06-07,17:00:00,436.3999938964844,0.4236893144626062
4975,2022-06-07,16:00:00,670.4559936523438,0.6509281491770328
4976,2022-06-07,15:00:00,852.84912109375,0.8280088554308253
4977,2022-06-07,14:00:00,919.6085205078125,0.8928238063182645
4978,2022-06-07,13:00:00,989.7117919921875,0.9608852349438713
4979,2022-06-07,12:00:00,976.0030517578125,0.9475757784056432
4980,2022-06-07,11:00:00,938.326171875,0.9109962833737864
4981,2022-06-07,10:00:00,804.38427734375,0.780955609071602
4982,2022-06-07,09:00:00,175.0746307373047,0.16997536964786863
4983,2022-06-07,08:00:00,102.0999984741211,0.09912621211079718
4984,2022-06-07,07:00:00,33.400001525878906,0.03242718594745525
4985,2022-06-07,06:00:00,1.0,0.000970873786407767
4986,2022-06-07,05:00:00,0.0,0.0
4987,2022-06-07,04:00:00,0.0,0.0
4988,2022-06-07,03:00:00,0.0,0.0
4989,2022-06-07,02:00:00,0.0,0.0
4990,2022-06-07,01:00:00,0.0,0.0
4991,2022-06-07,00:00:00,0.0,0.0
4992,2022-06-06,23:00:00,0.0,0.0
4993,2022-06-06,22:00:00,0.0,0.0
4994,2022-06-06,21:00:00,0.0,0.0
4995,2022-06-06,20:00:00,1.700000047683715,0.0016504854831880728
4996,2022-06-06,19:00:00,72.0,0.06990291262135923
4997,2022-06-06,18:00:00,87.69999694824219,0.08514562810508951
4998,2022-06-06,17:00:00,189.39999389648438,0.18388348921988773
4999,2022-06-06,16:00:00,545.2168579101562,0.5293367552525788
5000,2022-06-06,15:00:00,854.7496948242188,0.8298540726448725
5001,2022-06-06,14:00:00,916.5037231445312,0.8898094399461468
5002,2022-06-06,13:00:00,981.5218505859375,0.9529338355203276
5003,2022-06-06,12:00:00,951.9064331054688,0.9241810030150182
5004,2022-06-06,11:00:00,920.4781494140625,0.8936681062272451
5005,2022-06-06,10:00:00,795.054443359375,0.7718975178246359
5006,2022-06-06,09:00:00,496.11773681640625,0.48166770564699635
5007,2022-06-06,08:00:00,131.84910583496094,0.12800884061646692
5008,2022-06-06,07:00:00,239.89999389648438,0.23291261543347996
5009,2022-06-06,06:00:00,22.899999618530273,0.022233009338378906
5010,2022-06-06,05:00:00,0.0,0.0
5011,2022-06-06,04:00:00,0.0,0.0
5012,2022-06-06,03:00:00,0.0,0.0
5013,2022-06-06,02:00:00,0.0,0.0
5014,2022-06-06,01:00:00,0.0,0.0
5015,2022-06-06,00:00:00,0.0,0.0
5016,2022-06-05,23:00:00,0.0,0.0
5017,2022-06-05,22:00:00,0.0,0.0
5018,2022-06-05,21:00:00,0.0,0.0
5019,2022-06-05,20:00:00,0.0,0.0
5020,2022-06-05,19:00:00,10.800000190734863,0.010485437078383363
5021,2022-06-05,18:00:00,304.29998779296875,0.2954368813523968
5022,2022-06-05,17:00:00,444.5643615722656,0.43161588502161713
5023,2022-06-05,16:00:00,679.93212890625,0.6601282804915048
5024,2022-06-05,15:00:00,861.9215698242188,0.8368170580817658
